Region,County,Title,Description,Latitude,Longitude,Tags 1,Tags 2,Website URL,Photo URL,Location
Adirondacks,Clinton County,North Country Golf Club,"Challenging par 72 course featuring a full service restaurant and bar, located at the Northern tip of beautiful Lake Champlain.",44.990076000000002,-73.390241000000003,Land Adventures,Golf Private,http://www.northcountrygolfclub.com,,"(44.990076000000002, -73.390241000000003)"
Adirondacks,Clinton County,"Northern Orchard, Inc.","Apples, honey YR. Seasonal farm,  asparagus, fresh fruits and vegetables, beeswax candles, pumpkins, wreaths and Christmas trees.",44.574612500000001,-73.525420999999994,Local food and drinks,Farmer's markets,http://98.130.174.238/newsite/northern.html,,"(44.574612500000001, -73.525420999999994)"
Adirondacks,Clinton County,Parker Family Maple Farm,We have a full line of Maple products.  Our sugar house and gift shop is open YR.  We ship daily. Tours and school groups are most welcome.  We are happy to do corporate gifts and wedding favors.,44.830871199999997,-73.547755300000006,Local food and drinks,,http://www.parkerfamilymaple.com,,"(44.830871199999997, -73.547755300000006)"
Adirondacks,Clinton County,Plattsburgh Boat Basin,"Plattsburgh Boat Basin (home of the Naked Turtle Restaurant) is a full service marina offering hourly to seasonal rates for docks and moorings, gas/diesel, pumpout, fiberglass/engine repair, ice, showers, laundry, marine store, and towing/rescue.  Located on Lake Champlain, we are only a five minute walk from downtown Plattsburgh.",44.695833999999998,-73.441788000000003,Water Adventures,Marinas,http://www.plattsburghboatbasin.com,,"(44.695833999999998, -73.441788000000003)"
Adirondacks,Clinton County,Plattsburgh City Beach,America's largest freshwater beach. Concessions. Picnicking.,44.699487300000001,-73.452912400000002,Water Adventures,Beaches,http://www.cityofplattsburgh.com/tourism/beachinformation,,"(44.699487300000001, -73.452912400000002)"
Adirondacks,Clinton County,Plattsburgh Farmers' and Crafters' Market,"Enjoy fresh fruits, vegetables, crafts, and entertainment.",44.699487300000001,-73.452912400000002,Local food and drinks,Farmer's markets,http://plattsburghfarmersandcraftersmarket.com,,"(44.699487300000001, -73.452912400000002)"
Adirondacks,Clinton County,"Plattsburgh State Art Museum, SUNY",Art collection and permanent installations. Large concentration of visual art.,44.694869300000001,-73.464734399999998,Museums,Art & Culture Museums,http://www.plattsburgh.edu/museum/,,"(44.694869300000001, -73.464734399999998)"
Adirondacks,Clinton County,Point Au Roche State Park,"Located on the northwestern shore of Lake Champlain, with a mixture of open and forested areas. Beach, picnicking and concession stand. Boating and fishing, volleyball, softball. Nature Center, trails for hiking and biking. Winter, XC skiing.",44.785381899999997,-73.381879900000001,Nature|Water Adventures,Beaches|Fishing|State parks,http://www.nysparks.com,,"(44.785381899999997, -73.381879900000001)"
Adirondacks,Clinton County,Rulfs Orchard,"Our season begins with 7 greenhouses featuring hanging baskets, annuals, and perennials.  During June and July we have u-pick berries.  We offer sweet corn and a variety of fresh vegetables.  We have fresh picked apples and a bakery.",44.575608000000003,-73.497152,Local food and drinks,Farmer's markets,http://www.rulfsorchard.com,,"(44.575608000000003, -73.497152)"
Adirondacks,Clinton County,Sanger's Sugar House,"Three generations of Sangers have made real maple syrup, sugar, and cream right here on the family farm.  Lee and Kim Sanger invite you to visit our sugarhouse. Learn how maple syrup is produced and see our sugaring antiques.",44.813077,-73.440693899999999,Local food and drinks,,,,"(44.813077, -73.440693899999999)"
Adirondacks,Clinton County,The Equine Center,"Open year round with trail, sleigh and wagon rides through Ausable Chasm's woodland forest; the Equine Center is a family horseback riding adventure for all ages.  All sized horses, including miniatures.  Children Welcome.  Free orientation lesson. Horses have been thoroughly trained to exacting standards of gentleness. 25 years experience.",44.524744300000002,-73.461552499999996,Animals|Snow Adventures,Science-Natural History|Sleigh-rides,http://www.equinecenter.net,,"(44.524744300000002, -73.461552499999996)"
Adirondacks,Clinton County,The Kayak Shack,"Lake Champlain's premiere paddlesports company. We offer new and used recreational and touring kayaks, gear, accessories and clothing.  We have a large selection of kayaks, including kayaks (and gear) designed for women and kids.  We also have lessons and light weight kayaks at very affordable prices!  We offer kayak rentals, instructions private lessons and group tours.",44.623866200000002,-73.447692000000004,Water Adventures,Kayaking / Canoeing,http://www.kayak-shack.com,,"(44.623866200000002, -73.447692000000004)"
Adirondacks,Clinton County,Treadwell Bay Marina & Resort,"A full service marina featuring 330 slips accommodating yachts to 65' . Restaurant open to the public free dockage for restaurant patrons. 50 ton lift. Heated pool, tennis courts, volleyball, playground hiking trails, wifi, cable TV, bathrooms, showers laundry, boaters lounge and transient slips.",44.750525099999997,-73.419892599999997,Water Adventures,Marinas,http://www.treadwellbay.com,,"(44.750525099999997, -73.419892599999997)"
Hudson Valley,Columbia County,"Balloon Bed & Breakfast, The/ Russ Barber Hot Air Ballon Rides","Newly renovated 1869 Victorian, three guest rooms, each with private baths; located in the quaint town of Stockport just two miles north of the city of Hudson.  Hot air balloon rides are available – must be booked in advance.",42.306046199999997,-73.747024300000007,Air Adventures|B&Bs & Country Inns,B&Bs & Country Inns|Hot air ballooning,http://www.balloonbedandbreakfast.com,,"(42.306046199999997, -73.747024300000007)"
Hudson Valley,Columbia County,Borden's Pond Conservation Area,"Located outside the Village of Chatham, the 59-acre Conservation Area features 1.5 mile trail system with access to the pond. A trail map is available on the website.",42.347521,-73.568588099999999,Land Adventures|Nature|Snow Adventures,Birding|Hiking|Nature|Skiing (XC),http://www.clctrust.org,,"(42.347521, -73.568588099999999)"
Hudson Valley,Columbia County,Catamount Adventure Park,"An aerial forest adventure with 12 courses including two 2,000’ zip line courses.  170 platforms in the trees are connected by bridges configured of cable, wood and rope. For ages 7 to adult.  Group discounts.  Open Spring, Summer and Fall.",42.174097199999999,-73.4780935,Amusements|Nature|See & Do,Family entertainment|Nature|Other parks,http://www.catamounttrees.com,,"(42.174097199999999, -73.4780935)"
Hudson Valley,Columbia County,Catamount Ski Area,"Experience Catamount's 32 Trails including 2 Terrain Parks and 1000' Vertical Summit Quad Lift. From super gentle to super steep Catamount offers terrain for all abilities.  Night skiing Wednesday - Saturday 3-10pm and $20 lift ticket Monday - Thursday non holiday.  Drive Less Pay Less Ski More""""",42.174097199999999,-73.4780935,Nature|Snow Adventures|Tour Operators,Nature|Skiing & Boarding|Snow tubing|Tour operators,http://www.catamountski.com,,"(42.174097199999999, -73.4780935)"
Hudson Valley,Columbia County,Chatham (Village) Business Alliance,"Chatham serves as a retail center of Northern Columbia County.  With charming and diverse shops that offer clothing and shoes for all ages, jewlery, toys, books, art and antiques it allows you to shop until your heart is content. And then to recharge your spirits, stop by one of the many restaurants or pubs to enjoy the delicious fare.",42.362915200000003,-73.595878600000006,Shopping,Village Shops,,,"(42.362915200000003, -73.595878600000006)"
Hudson Valley,Columbia County,Clermont State Historic Site,"Nat'l Historic Landmark. Ancestral home and estate of Robert R. Livingston, who drafted the Declaration of Independence, negotiated the Louisiana Purchase and teamed up with Robert Fulton to develop the first steamboat the North River Steamboat later, know as the Clermont”. Gardens and picnicking.  Site also features 8 km of cross country skiing.  During 2007 Clermont celebrates the 200th anniversary of the maiden voyage of Robert Fulton's North River Steamboat (The Clermont) during the Steamboat Days at Clermont August 18 - 19 2007 and various exhibits and symposiums during the year.""",42.088751600000002,-73.916442399999994,History & Culture|Land Adventures|Nature|Snow Adventures|Tour Operators|Water Adventures,Birding|Fishing|Hiking|Historic sites|Skiing (XC)|Snowshoeing|Tour operators,http://www.friendsofclermont.org,,"(42.088751600000002, -73.916442399999994)"
Hudson Valley,Columbia County,Columbia County Council on the Arts,A service organization which produces visual and performing community arts events throughout the year on selected dates.  CCCA also assists in the promotion and coordination of events produced by others.,42.254125000000002,-73.793229999999994,Agencies|Museums,Art & Culture Museums|Arts council|Children's|Performing Arts,http://www.artscolumbia.org,,"(42.254125000000002, -73.793229999999994)"
Hudson Valley,Columbia County,Columbia County Museum,"Museum houses research library, exhibits and archival storage.",42.395921299999998,-73.6986098,Museums,Historical,http://www.cchsny.org,,"(42.395921299999998, -73.6986098)"
Hudson Valley,Columbia County,Copake Auction House,"Specializing in Americana sales and annual specialty auctions including the Antique Bicycle Auction, which is the largest of its kind.",42.1070888,-73.539933099999999,Shopping,Antiques,http://www.copakeauction.com,,"(42.1070888, -73.539933099999999)"
Hudson Valley,Columbia County,Copake Country Club,"Situated on 160 acres overlooking Copake Lake, with views of the Catskills and Berkshire Mountains from every hole, this 6200 yard, par 72 golfer’s paradise, has been named by the NY Post as one of the “10 hidden gems two hours from NY.”",42.150923300000002,-73.603251599999993,Land Adventures,Golf Private,http://www.copakecountryclub.com,http://iloveny.com/d3k/mem/Generic/6141/1586.jpg,"(42.150923300000002, -73.603251599999993)"
Hudson Valley,Columbia County,"Crane, Icabod, School House","Built in the 19th-Century, served as a school into the 1940's. Named after Washington Irving's 'The Legend of Sleepy Hollow' fictional character, Ichabod Crane.",42.387807700000003,-73.688567599999999,History & Culture,Historic sites,http://www.cchsny.org,,"(42.387807700000003, -73.688567599999999)"
Hudson Valley,Columbia County,Don Baker Farm,Family operated Fruit Farm open for U-pick sweet & tart cherries in July and apples from September - November.,40.733376700000001,-73.987388199999998,Animals|Local food and drinks,Farm Visits|You-pick,http://www.donbakerfarm.com,,"(40.733376700000001, -73.987388199999998)"
Hudson Valley,Columbia County,Drowned Land Swamp Conservation Area,"Located in the town of Ancram,  this 112 acre Conservation Area features a 1 mile trail system that meanders past wetlands and through wooded areas and open fields.  For those who wish spectacular views of the Taconic Range and southern Columbia County a 350 foot climb to Old Croken"" is also available.  Visit the website for a downloadable trail map.""",42.048750900000002,-73.574505000000002,Land Adventures|Nature,Birding|Hiking|Nature,http://www.clctrust.org,,"(42.048750900000002, -73.574505000000002)"
Hudson Valley,Columbia County,Edna St. Vincent Millay “Poetry Trail” at Steepletop,"A 1/2 mile narrow country wood road for walking only is marked with a dozen favorite nature poems by Edna St. Vincent Millay. The trail ends at the final resting ground of the poet and her family. 
Open all year - please use caution during inclement weather.",42.320896400000002,-73.443723800000001,Land Adventures|Tours & Excursions,Land Adventures|Tours & Excursions,http://www.millay.org,,"(42.320896400000002, -73.443723800000001)"
